종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트,,
109610,에스와이,32501,"구조용 금속제품, 탱크 및 증기발생기 제조업",24949345,12474672500,500,원(KRW),031-222-4028,서울특별시 강남구 논현로81길 3 (역삼동) 보성빌딩,1331,,
80440,에스제이케이,33003,자동차 신품 부품 제조업,9398709,4699354500,500,원(KRW),02-2106-2309,서울특별시 금천구 벚꽃로 278 SJ테크노빌 205호,1331,,
96630,에스코넥,32604,통신 및 방송 장비 제조업,65265724,13053144800,200,원(KRW),031-799-0700,경기도 광주시  오포읍 마루들길172번길 30 ,1331,,
69510,에스텍,32605,영상 및 음향기기 제조업,10910000,5455000000,500,원(KRW),(055)370-2200,경상남도 양산시  유산공단9길 22 ,1331,,
41910,에스텍파마,32102,의약품 제조업,11898263,5949131500,500,원(KRW),031-831-4800,경기도 화성시 향남읍 발안공단로 25 ,1331,,
234300,에스트래픽,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",11921180,5960590000,500,원(KRW),031-601-3500,경기도 성남시 분당구 판교로 338(삼평동) ,1331,,
39440,에스티아이,32902,특수 목적용 기계 제조업,15830000,7915000000,500,원(KRW),031-653-4380,경기도 안성시 공도읍 봉기길 1 ,1331,,
98660,에스티오,31401,봉제의복 제조업,8455144,4227572000,500,원(KRW),02-2093-2500,"서울특별시 강서구  양천로 583 우림블루나인 (염창동, 우림블루나인비즈니스센터비동 15층)",1331,,
52020,에스티큐브,32602,전자부품 제조업,26710641,13355320500,500,원(KRW),02-551-3370,"서울특별시 강남구  영동대로 511 2201(삼성동, 무역센터 트레이드타워)",1331,,
237690,에스티팜,32102,의약품 제조업,18656000,9328000000,500,원(KRW),02-527-6300,"경기도 시흥시 협력로 231(정왕동, 시화공단 1나 802호) &nbsp",1331,,
50760,에스폴리텍,32202,플라스틱제품 제조업,16334678,8167339000,500,원(KRW),043-536-9191,충청북도 진천군  덕산면 한삼로 275 에스폴리텍 ,1331,,
288620,에스퓨얼셀,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",5744316,2872158000,500,원(KRW),070-4613-4900,"경기도 성남시 중원구 둔촌대로 546, 유투오코리아빌딩 3층 &nbsp",1331,,
58610,에스피지,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",20876975,10438487500,500,원(KRW),(032)820-8200,"인천광역시 남동구  청능대로289번길 45 (고잔동, 남동공단 67B12L)",1331,,
43340,에쎈테크,32901,일반 목적용 기계 제조업,72000000,36000000000,500,원(KRW),063-440-6561,"전라북도 군산시 자유무역2길 15 (오식도동, 군산자유무역표준공장 7동)",1331,,
54630,에이디칩스,33309,그외 기타 제품 제조업,25748272,12874136000,500,원(KRW),(031)463-7500,"경기도 안양시 동안구  학의로 282, A동 22층(관양동, 금강펜테리움IT타워) ",1331,,
200710,에이디테크놀로지,32601,반도체 제조업,9252779,4921148000,500,원(KRW),031-776-7575,"경기도 성남시 분당구 대왕판교로644번길 49801호(삼평동, 디티씨타워) ",1331,,
298380,에이비엘바이오,32101,기초 의약물질 및 생물학적 제제 제조업,45303350,22651675000,500,원(KRW),031-8018-9800,"경기도 성남시 분당구 대왕판교로 712번길 16, 2층(삼평동) ",1331,,
3800,에이스침대,33201,가구 제조업,11090000,11090000000,1000,원(KRW),043 -877 -1881,경기도 성남시 중원구 사기막골로105번길 42 ,1331,,
88800,에이스테크,32604,통신 및 방송 장비 제조업,34556954,17278477000,500,원(KRW),032)458-1975,"인천광역시 남동구  남동서로 237 (논현동,남동공단 24B 5L)",1331,,
138360,에이씨티,32004,기타 화학제품 제조업,27268234,13634117000,500,원(KRW),031-695-8233,충청북도 음성군 삼성면 하이텍산단로 62 ,1331,,
39230,에이아이비트,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",65530238,32765119000,500,원(KRW),02-3282-7026,"서울특별시 금천구 디지털로9길 99 309호(가산동, 스타밸리)",1331,,
50320,에이앤티앤,74605,기계장비 및 관련 물품 도매업,22661761,2266176100,100,원(KRW),02-3443-5811,서울특별시 금천구 가산디지털1로 151 이노플렉스 1차 705호 ,1331,,
72990,에이치시티,137209,기타 과학기술 서비스업,6869651,3434825500,500,원(KRW),031-645-6300,경기도 이천시 마장면 서이천로578번길 74 &nbsp,1331,,
176440,에이치엔티,32602,전자부품 제조업,14202168,7101084000,500,원(KRW),031-739-7897,"경기도 성남시 분당구 판교로 323(삼평동, 벤처포럼빌딩7층) &nbsp",1331,,
28300,에이치엘비,33101,선박 및 보트 건조업,39235182,19617591000,500,원(KRW),02-3453-4414,울산광역시 울주군  온산읍 당월로 216-53 ,1331,,
67630,에이치엘비생명과학,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업",46470117,23235058500,500,원(KRW),02-2627-6700,"경기도 성남시 분당구 판교로228번길 15 3동 502호(삼평동, 판교세븐벤처밸리 1단지) ",1331,,
43220,에이치엘비파워,74608,상품 종합 도매업,59720884,29860442000,500,원(KRW),02-544-3301,"서울특별시 강남구 도산대로 333 9층(신사동, 케이플러스타워) ",1331,,
239610,에이치엘사이언스,31007,기타 식품 제조업,5142148,2571074000,500,원(KRW),031-421-9903,경기도 화성시 봉담읍 동산재길 36 ,1331,,
44780,에이치케이,32902,특수 목적용 기계 제조업,18505787,9252893500,500,원(KRW),031-350-2800,경기도 화성시 양감면 사릅재길 117 ,1331,,
71670,에이테크솔루션,32902,특수 목적용 기계 제조업,10000000,5000000000,500,원(KRW),031-350-8167,경기도 화성시  정남면 가장로 277 ,1331,,
45660,에이텍,32603,컴퓨터 및 주변장치 제조업,8260000,4130000000,500,원(KRW),031-698-8800,"경기도 성남시 분당구 판교로 289 (삼평동, 에이텍빌딩) ",1331,,
224110,에이텍티앤,32604,통신 및 방송 장비 제조업,5340000,2670000000,500,원(KRW),031-698-8743,"경기도 성남시 분당구 판교로 289 (삼평동, 에이텍빌딩) ",1331,,
21080,에이티넘인베스트,116402,신탁업 및 집합투자업,48000000,24000000000,500,원(KRW),02  -555 -0781,서울 강남구 삼성동 168-26 제일빌딩 2층 ,1331,,
89530,에이티세미콘,32601,반도체 제조업,71142450,35571225000,500,원(KRW),070-5208-5055,경기도 이천시 마장면 서이천로 138 - ,1331,,
182400,에이티젠,32101,기초 의약물질 및 생물학적 제제 제조업,24814891,12407445500,500,원(KRW),031-603-9217,"경기도 성남시 분당구 돌마로 172 정자동, 헬스케어혁신파크 1층및6층 ",1331,,
109960,에이프로젠 H&G,32604,통신 및 방송 장비 제조업,178695217,89347608500,500,원(KRW),031-782-3422,경기도 성남시 중원구 둔촌대로 545 한라시그마밸리 B1(지하1층) ,1331,,
89970,에이피티씨,32902,특수 목적용 기계 제조업,23234595,2323459500,100,원(KRW),031-645-1000,경기도 이천시 마장면 서이천로 58-47 ,1331,,
230240,에치에프알,32604,통신 및 방송 장비 제조업,59910104,5991010400,100,원(KRW),031-712-7768,"경기도 성남시 분당구 성남대로43번길 10 하나EZ타워 5층(구미동, 하나EZ타워)",1331,,
64510,에코마이스터,32902,특수 목적용 기계 제조업,12659207,6329603500,500,원(KRW),032-576-0501,인천광역시 서구 정서진로 117 &nbsp,1331,,
230360,에코마케팅,137103,광고업,16198937,1619893700,100,원(KRW),02-2182-1100,"서울특별시 강남구 학동로 343 14층(논현동, 포바강남타워)",1331,,
38870,에코바이오,147401,사업시설 유지·관리 서비스업,11585394,5792697000,500,원(KRW),02-3483-2900,서울 서초구 서초동 1302-7 토탈에코빌딩 ,1331,,
128540,에코캡,33003,자동차 신품 부품 제조업,14558800,1455880000,100,원(KRW),052-264-1681,울산광역시 울주군 언양읍 반천반송산업로 137-66 ,1331,,
86520,에코프로,32004,기타 화학제품 제조업,22090191,11045095500,500,원(KRW),043-240-7700,충청북도 청주시 청원구 오창읍 과학산업2로 587-40 주식회사 에코프로 ,1331,,
247540,에코프로비엠,32802,일차전지 및 축전지 제조업,20361366,10180683000,500,원(KRW),043-240-7700,충청북도 청주시 청원구 오창읍 2산단로 100 송대리 329 ,1331,,
38110,에코플라스틱,33003,자동차 신품 부품 제조업,25669370,12834685000,500,원(KRW),054-770-3255,경상북도 경주시  공단로69번길 30 에코플라스틱(주) ,1331,,
73540,에프알텍,32604,통신 및 방송 장비 제조업,11400000,5700000000,500,원(KRW),031-470-1515,"경기도 안양시 동안구 시민대로327번길 11-25 (관양동,에프알텍타워)",1331,,
64090,에프앤리퍼블릭,74608,상품 종합 도매업,60447645,30223822500,500,원(KRW),032-326-8052,서울특별시 강남구 봉은사로 214 8F(역삼동),1331,,
36810,에프에스티,32602,전자부품 제조업,20233814,10116907000,500,원(KRW),031-370-0700,경기도 화성시 동탄면 동탄산단6길 15-23 에프에스티,1331,,
173940,에프엔씨엔터,105902,오디오물 출판 및 원판 녹음업,14364880,7182440000,500,원(KRW),070-4659-0222,서울시 강남구 청담동 111 ,1331,,
83500,에프엔에스테크,32902,특수 목적용 기계 제조업,7015485,3507742500,500,원(KRW),041-584-4460,충청남도 천안시 서북구 직산읍 4산단2길 19 ,1331,,
65160,에프티이앤이,32005,화학섬유 제조업,67990951,33995475500,500,원(KRW),02-3489-3300,서울특별시 서초구 효령로 23-1 ,1331,,
54940,엑사이엔씨,64204,실내건축 및 건축마무리 공사업,33173548,16586774000,500,원(KRW),(02) 3289-5100,서울특별시 구로구  디지털로 288 ,1331,,
950130,엑세스바이오,32103,의료용품 및 기타 의약 관련제품 제조업,27064930,0,0,미국달러(USD),1-732-873-4040,"65 Clyde Road Suite A Somerset NJ 08873, USA ",1331,,
205100,엑셈,105802,소프트웨어 개발 및 공급업,33249362,3324936200,100,원(KRW),02-6203-6300,"서울특별시 강서구 양천로 583 에이동 1208호(염창동, 우림비즈니스센터)",1331,,
92870,엑시콘,32902,특수 목적용 기계 제조업,8883500,4441750000,500,원(KRW),031-696-3100,"경기도 성남시 분당구 판교로 255번길 28, 7층(삼평동, 디에이치케이솔루션빌딩) &nbsp",1331,,
67570,엔브이에이치코리아,33003,자동차 신품 부품 제조업,28722222,14361111000,500,원(KRW),054-779-1822,울산광역시 북구 모듈화산업로 207-14엔브이에이치코리아(주) ,1331,,
101400,엔시트론,32601,반도체 제조업,103483401,10348340100,100,원(KRW),02-6340-1000,"경기도 성남시 분당구 판교로255번길 35 (삼평동, 실리콘파크 A동 8층)",1331,,
217820,엔에스,32902,특수 목적용 기계 제조업,4900000,2450000000,500,원(KRW),043-218-7056,충청북도 청주시 청원구 오창읍 각리1길 27 ,1331,,
31860,엔에스엔,74608,상품 종합 도매업,21072604,10536302000,500,원(KRW),02-2106-5417,"서울특별시 강남구 삼성로100길 24-2 601호(삼성동, 오트리스빌딩2) ",1331,,
256630,엔에이치스팩10호,116601,금융 지원 서비스업,7000000,700000000,100,원(KRW),02-750-5546,서울특별시 영등포구 여의대로 60 &nbsp,1331,,
256840,엔에이치스팩11호,116601,금융 지원 서비스업,6830000,683000000,100,원(KRW),02-750-5546,"서울특별시 영등포구 여의대로 60 (여의도동, 8층) ",1331,,
273060,엔에이치스팩12호,116601,금융 지원 서비스업,7510000,751000000,100,원(KRW),02-750-5519,서울특별시 영등포구 여의대로 60 &nbsp,1331,,
310840,엔에이치스팩13호,116601,금융 지원 서비스업,3420000,342000000,100,원(KRW),02-750-5519,서울특별시 영등포구 여의대로 60 &nbsp,1331,,
208860,엔지스테크널러지,105802,소프트웨어 개발 및 공급업,9381540,4690770000,500,원(KRW),02-1522-9060,서울특별시 성동구 아차산로 49 서울숲코오롱디지털타워 3차 10층 ,1331,,
183490,엔지켐생명과학,32101,기초 의약물질 및 생물학적 제제 제조업,7792878,3896439000,500,원(KRW),043-652-2845,충청북도 제천시 바이오밸리로 59 &nbsp,1331,,
206400,엔터메이트,105802,소프트웨어 개발 및 공급업,64375226,6437522600,100,원(KRW),02-3461-2150,"서울특별시 서초구 남부순환로 2634-27 성원빌딩 1층, 2층",1331,,
69410,엔텔스,105802,소프트웨어 개발 및 공급업,6899227,3449613500,500,원(KRW),02-3218-1200,"서울특별시 강남구 학동로 401 15층(청담동, 금하빌딩)",1331,,
48830,엔피케이,32002,합성고무 및 플라스틱 물질 제조업,18723923,9361961500,500,원(KRW),031-730-0650,경기도 성남시 중원구  갈마치로 215 금강펜테리움IT타워 A-708,1331,,
96870,엘디티,32601,반도체 제조업,6678400,3339200000,500,원(KRW),041-520-7300,충청남도 천안시 서북구  한들1로 126-33 ,1331,,
61970,엘비세미콘,32601,반도체 제조업,43784592,21892296000,500,원(KRW),031-680-1600,경기도 평택시 청북면 청북산단로 138 ,1331,,
138690,엘아이에스,32902,특수 목적용 기계 제조업,15529605,7764802500,500,원(KRW),070-7162-7205,경기도 안양시 동안구 엘에스로116번길 91 (호계동) ,1331,,
290650,엘앤씨바이오,32102,의약품 제조업,7239332,3619666000,500,원(KRW),031-776-2975,"경기도 성남시 중원구 둔촌대로 474, 605호, 606호, 607호 (선텍시티) ",1331,,
66970,엘앤에프,32802,일차전지 및 축전지 제조업,24758729,12379364500,500,원(KRW),(053)592-7300,대구광역시 달서구  달서대로91길 120 ,1331,,
156100,엘앤케이바이오,32701,의료용 기기 제조업,10778736,5389368000,500,원(KRW),02-6717-1911,경기도 용인시 기흥구 동백중앙로16번길 16-25 201호 &nbsp,1331,,
73110,엘엠에스,32703,사진장비 및 광학기기 제조업,8895755,4522877500,500,원(KRW),031-421-2345,경기도 평택시 진위면 진위산단로 53-73 ,1331,,
83310,엘오티베큠,32902,특수 목적용 기계 제조업,13258256,6629128000,500,원(KRW),031-677-4431,경기도 안성시 공단1로 68 ,1331,,
37950,엘컴텍,32602,전자부품 제조업,84447519,42223759500,500,원(KRW),031-379-5258,경기 평택시 진위면 갈곶리 110-1 ,1331,,
170920,엘티씨,32001,기초 화학물질 제조업,7519943,3759971500,500,원(KRW),031-383-6525,경기도 화성시 마도면 청원산단8길 114 (경기화성바이오밸리) ,1331,,
58630,엠게임,105802,소프트웨어 개발 및 공급업,19543877,9771938500,500,원(KRW),02-523-5854,서울특별시 금천구  가산디지털1로 145 에이스하이엔드타워3차 ,1331,,
19590,엠벤처투자,116402,신탁업 및 집합투자업,60142180,30071090000,500,원(KRW),02  -6000-5537,서울특별시 강남구  테헤란로87길 36 도심공항타워 2503호,1331,,
97520,엠씨넥스,32605,영상 및 음향기기 제조업,14567276,7283638000,500,원(KRW),02-2025-3600,"서울특별시 금천구  디지털로9길 47 (가산동, 한신IT타워2차 11층) ",1331,,
179290,엠아이텍,32701,의료용 기기 제조업,30423558,15211779000,500,원(KRW),070-4304-7443,"경기도 평택시 진위면 하북2길 174 (진위면, 주식회사엠아이텍) ",1331,,
9780,엠에스씨,31007,기타 식품 제조업,17600000,8800000000,500,원(KRW),055 -389 -1001,경남 양산시 웅상읍 소주리 439-13 ,1331,,
123040,엠에스오토텍,33003,자동차 신품 부품 제조업,29563516,14781758000,500,원(KRW),054-7701810,경상북도 경주시  내남면 포석로 16-9 ,1331,,
32790,엠젠플러스,74605,기계장비 및 관련 물품 도매업,16415114,8207557000,500,원(KRW),02-3412-8777,서울특별시 서초구 효령로 83 엠젠플러스빌딩 (방배동),1331,,
33160,엠케이전자,32602,전자부품 제조업,21807689,10903844500,500,원(KRW),031-330-1900,경기도 용인시 처인구 포곡읍 금어로 405 엠케이전자 ,1331,,
204020,엠코르셋,31401,봉제의복 제조업,10073715,5356191500,500,원(KRW),02-6907-8888,"서울특별시 강남구 언주로151길 7, 2층 (신사동, 주성빌) ",1331,,
259630,엠플러스,32902,특수 목적용 기계 제조업,5111890,2555945000,500,원(KRW),043-272-7079,충청북도 청주시 흥덕구 옥산면 옥산산단로 27 엠플러스 사옥 ,1331,,
115960,연우,32202,플라스틱제품 제조업,12398000,6199000000,500,원(KRW),032-575-8811,인천광역시 서구 가좌로84번길 13 &nbsp,1331,,
90740,연이정보통신,32602,전자부품 제조업,16000000,8000000000,500,원(KRW),041-620-1500,충청남도 천안시 서북구  직산읍 4산단6길 77 ,1331,,
7530,영신금속,32509,기타 금속 가공제품 제조업,12832968,6416484000,500,원(KRW),02  -855 -6960,경기도 평택시  포승읍 포승공단로118번길 118 ,1331,,
143540,영우디에스피,32902,특수 목적용 기계 제조업,30193507,15096753500,500,원(KRW),041-418-4871,충청남도 천안시 서북구 성거읍 새터길 164 -,1331,,
36180,영인프런티어,74605,기계장비 및 관련 물품 도매업,17600341,8800170500,500,원(KRW),02-2140-3300,"서울특별시 금천구 벚꽃로 244 1101호(가산동, 벽산디지털밸리5차)",1331,,
36560,영풍정밀,32901,일반 목적용 기계 제조업,15750000,7875000000,500,원(KRW),02-519-3523,서울특별시 강남구 강남대로 542 ,1331,,
265560,영화테크,33003,자동차 신품 부품 제조업,5345090,2672545000,500,원(KRW),041-585-2685,충청남도 아산시 둔포면 아산밸리로 132 &nbsp,1331,,
36000,예림당,105801,"서적, 잡지 및 기타 인쇄물 출판업",23034277,11617138500,500,원(KRW),02-566-1004,서울시 성동구 아차산로 153,,,
53280,예스24,74709,무점포 소매업,17200000,8600000000,500,원(KRW),02-3215-9100,서울특별시 영등포구 은행로 11 ,1331,,
122640,예스티,32902,특수 목적용 기계 제조업,11783490,5891745000,500,원(KRW),031-612-3337,경기도 평택시 진위면 삼남로 654 &nbsp,1331,,
900300,오가닉티코스메틱,116409,기타 금융업,56925000,346362612,0,중국위안(CNY),86-599-8508611,"20th Floor, Alexandra House 18 Chater Road, Central Hong Kong &nbsp",1331,,
45060,오공,32004,기타 화학제품 제조업,16941974,8470987000,500,원(KRW),032 -822 -5050,인천광역시 남동구  함박뫼로 341 ,1331,,
80520,오디텍,32601,반도체 제조업,11746609,5873304500,500,원(KRW),063-263-7626,전라북도 완주군 봉동읍 완주산단5로 87 ,1331,,
39830,오로라,137302,전문디자인업,10762890,5381445000,500,원(KRW),02  -3420-4114,서울특별시 강남구 테헤란로 624 오로라빌딩 ,1331,,
46120,오르비텍,137209,기타 과학기술 서비스업,23790573,11895286500,500,원(KRW),02-852-2223,"서울특별시 금천구 범안로 1130 8층(가산동, 가산디지털엠파이어)",1331,,
14940,오리엔탈정공,33101,선박 및 보트 건조업,45573661,22786830500,500,원(KRW),(051)202-0101,부산광역시 강서구  녹산산단289로 6 오리엔탈정공,1331,,
65500,오리엔트정공,33003,자동차 신품 부품 제조업,117214562,58607281000,500,원(KRW),031-730-6707,경상북도 구미시 수출대로 9-1 26-5(공단동),1331,,
10470,오리콤,137103,광고업,11498750,11498750000,1000,원(KRW),02-510-4077,서울특별시 강남구  언주로 726 두산빌딩 ,1331,,
53980,오상자이엘,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",17747882,8873941000,500,원(KRW),032-524-0700,인천 부평구 부평동 604-15 ,1331,,
52420,오성첨단소재,32202,플라스틱제품 제조업,55871717,27997142500,500,원(KRW),041-583-8780,충청남도 아산시  음봉면 산동로 433-31 ,1331,,
241790,오션브릿지,32004,기타 화학제품 제조업,9304499,4652249500,500,원(KRW),031-8052-9030,경기도 안성시 양성면 동항공단길 49 ,1331,,
39200,오스코텍,32102,의약품 제조업,28101839,14050919500,500,원(KRW),031-628-7613,"경기도 성남시 분당구  대왕판교로 700 A-901(삼평동,코리아바이오파크)",1331,,
226400,오스테오닉,32701,의료용 기기 제조업,8458466,4229233000,500,원(KRW),02-6902-8400,서울특별시 구로구 디지털로29길 38 에이스테크노타워Ⅲ1206호 ,1331,,
31510,오스템,33003,자동차 신품 부품 제조업,26000000,13000000000,500,원(KRW),041 -559 -2340,충청남도 천안시 동남구 수신면 수신로 739 ,1331,,
48260,오스템임플란트,32701,의료용 기기 제조업,14285717,7142858500,500,원(KRW),02-2016-7000,서울 금천구 가산동426-5 월드메르디앙벤처센터2차8층 ,1331,,
138080,오이솔루션,32604,통신 및 방송 장비 제조업,7739532,3869766000,500,원(KRW),062-602-7631,광주광역시 북구 첨단연신로30번길 53 -,1331,,
80580,오킨스전자,32602,전자부품 제조업,6200000,3100000000,500,원(KRW),031-460-3500,"경기도 의왕시 오전공업길 13, 6층 (오전동, 벽산선영테크노피아) &nbsp",1331,,
67170,오텍,33004,자동차 재제조 부품 제조업,15391605,7695802500,500,원(KRW),02-2628-0660,충청남도 예산군  고덕면 예덕로 1033-36 ,1331,,
173130,오파스넷,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",4025902,2012951000,500,원(KRW),02-568-6727,"서울특별시 강남구 테헤란로 512 , 10층(대치동, 신안빌딩) ",1331,,
49480,오픈베이스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",31422383,15711191500,500,원(KRW),02  -3404-5601,"서울특별시 서초구  매헌로 16 (양재동, 하이브랜드 리빙관4층)",1331,,
226950,올릭스,137001,자연과학 및 공학 연구개발업,6505921,3252960500,500,원(KRW),031-779-8400,경기도 수원시 영통구 대학4로 17 에이스광교타워1 1014호 &nbsp,1331,,
57540,옴니시스템,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",40679015,20339507500,500,원(KRW),031-883-5400,경기도 여주군  가남면 연삼로 284 ,1331,,
57680,옴니텔,105802,소프트웨어 개발 및 공급업,33698640,16849320000,500,원(KRW),02-2181-8000,서울특별시 동작구 여의대방로62길 1 3층,1331,,
123010,옵토팩,32602,전자부품 제조업,5191490,2595745000,500,원(KRW),043-218-7866,충청북도 청주시 흥덕구 옥산면 과학산업1로 114 &nbsp,1331,,
82210,옵트론텍,32703,사진장비 및 광학기기 제조업,22560627,11280313500,500,원(KRW),(042)360-1510,경상남도 창원시 의창구 평산로8번길 19-15 (팔용동),1331,,
109080,옵티시스,32604,통신 및 방송 장비 제조업,5636000,2818000000,500,원(KRW),031-719-8033,"경기도 성남시 분당구 정자일로 166 ,7층(정자동SPG Dream 빌딩) ",1331,,
153710,옵티팜,32103,의료용품 및 기타 의약 관련제품 제조업,14217258,7108629000,500,원(KRW),043-249-7500,충청북도 청주시 흥덕구 오송읍 오송생명6로 63 ,1331,,
52770,와이디온라인,105802,소프트웨어 개발 및 공급업,31423394,15711697000,500,원(KRW),02-3475-2900,서울특별시 강남구 도산대로 541 세신빌딩 9층,1331,,
57030,와이비엠넷,168507,교육지원 서비스업,16312697,8156348500,500,원(KRW),(02) 2008-5200,"경기도 성남시 분당구 대왕판교로 670 유스페이스2 A동 8,9층 ",1331,,
122990,와이솔,32602,전자부품 제조업,24156941,12078470500,500,원(KRW),070-7837-6240,경기도 오산시 가장로 531-7(가장동) ,1331,,
232140,와이아이케이,32902,특수 목적용 기계 제조업,61788456,6178845600,100,원(KRW),031-8038-8200,"경기도 성남시 분당구 판교로255번길 28 (삼평동, 디에이치케이솔루션빌딩 7층)",1331,,
67900,와이엔텍,53802,폐기물 처리업,18199659,9099829500,500,원(KRW),061-690-6933,전라남도 여수시  여수산단로 1232 ,1331,,
155650,와이엠씨,32602,전자부품 제조업,19974358,9987179000,500,원(KRW),041-538-5200,충청남도 아산시  둔포면 아산밸리중앙로 154-25 ,1331,,
251370,와이엠티,32001,기초 화학물질 제조업,7405200,3702600000,500,원(KRW),032-821-8277,"인천광역시 남동구 남동동로153번길 30(고잔동, 남동공단) ",1331,,
66430,와이오엠,74607,기타 전문 도매업,11563534,5781767000,500,원(KRW),051-972-7175,부산광역시 강서구 생곡산단1로24번길 51 (생곡동),1331,,
193250,와이제이엠게임즈,32602,전자부품 제조업,45636595,4563659500,100,원(KRW),02-591-1310,서울특별시 강남구 테헤란로77길 11-9 삼성타워 8층 ,1331,,
19210,와이지-원,32509,기타 금속 가공제품 제조업,30506398,15253199000,500,원(KRW),032 -526 -0909,인천 부평구 청천동 68번지 ,1331,,
122870,와이지엔터테인먼트,105902,오디오물 출판 및 원판 녹음업,18191109,9095554500,500,원(KRW),02-3142-1104,서울특별시 마포구  희우정로1길 3 ,1331,,
79000,와토스코리아,32202,플라스틱제품 제조업,7200000,3600000000,500,원(KRW),061-392-3685,전라남도 장성군  동화면 전자농공단지1길 31 ,1331,,
114630,우노앤컴퍼니,32005,화학섬유 제조업,13573965,6886982500,500,원(KRW),063-261-7555,전라북도 완주군  봉동읍 완주산단3로 158-15 우노앤컴퍼니 ,1331,,
32820,우리기술,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",85399992,42699996000,500,원(KRW),02  -2102-5100,"서울특별시 마포구 월드컵북로56길 9 4층(상암동, 우리기술빌딩)",1331,,
41190,우리기술투자,116409,기타 금융업,84000000,42000000000,500,원(KRW),02-2008-3100,서울특별시 강남구  테헤란로 522 ,1331,,
115440,우리넷,32604,통신 및 방송 장비 제조업,6365710,3182855000,500,원(KRW),031-276-5101,경기도 안양시 동안구 시민대로 353(관양동) ,1331,,
46970,우리로,32604,통신 및 방송 장비 제조업,24791119,12395559500,500,원(KRW),062-602-8100,광주광역시 광산구  평동산단6번로 102-22 ,1331,,
82850,우리바이오,32804,전구 및 조명장치 제조업,41518621,20759310500,500,원(KRW),031-494-8828,"경기도 안산시 단원구 성곡로 79 (성곡동,608블럭30롯트)",1331,,
215360,우리산업,33003,자동차 신품 부품 제조업,9132163,4566081500,500,원(KRW),031-201-6522,경기도 용인시 기흥구 지삼로 89 ,1331,,
72470,우리산업홀딩스,116409,기타 금융업,18887341,9443670500,500,원(KRW),031)201-6522,경기도 용인시 기흥구 지삼로 89 ,1331,,
73560,우리손에프앤지,31001,"도축, 육류 가공 및 저장 처리업",69237643,34618821500,500,원(KRW),041-563-1055,전라남도 나주시 반남면 장송길 73 ,1331,,
153490,우리이앤엘,32601,반도체 제조업,49900000,24950000000,500,원(KRW),031-599-3143,경기도 안산시 단원구  성곡로 79 ,1331,,
37400,우리조명,32804,전구 및 조명장치 제조업,24923346,12461673000,500,원(KRW),031 -492 -1012,경기도 안산시 단원구  성곡로 79 ,1331,,
101170,우림기계,32901,일반 목적용 기계 제조업,13500000,6750000000,500,원(KRW),055-260-0300,경상남도 창원시 성산구  남면로 613 우림기계 ,1331,,
66590,우수AMS,33003,자동차 신품 부품 제조업,24694303,12347151500,500,원(KRW),(055)2745011,경남 창원시 신촌동 192-4번지 ,1331,,
46940,우원개발,64201,기반조성 및 시설물 축조관련 전문공사업,17124677,8562338500,500,원(KRW),02-3490-1996,서울특별시 서초구 강남대로 279 백향빌딩 8층 ,1331,,
215380,우정바이오,137001,자연과학 및 공학 연구개발업,25109711,2510971100,100,원(KRW),031-888-9369,경기도 수원시 영통구 광교로 145 차세대융합기술원 B동 3층,1331,,
65680,우주일렉트로,32602,전자부품 제조업,9934220,4967110000,500,원(KRW),031-371-3700,경기도 화성시  양감면 초록로532번길 61 ,1331,,
18620,우진비앤지,32102,의약품 제조업,25967013,12983506500,500,원(KRW),02)795-2361,경기도 화성시 양감면 정문송산로 230 ,1331,,
32940,원익,74605,기계장비 및 관련 물품 도매업,17934432,8967216000,500,원(KRW),02  -555 -4939,경기도 성남시 분당구 판교로255번길 20 원익빌딩 ,1331,,
240810,원익IPS,32902,특수 목적용 기계 제조업,49083901,24541950500,500,원(KRW),031-8047-7222,경기도 평택시 진위면 진위산단로 75 ,1331,,
74600,원익QnC,32301,유리 및 유리제품 제조업,26288000,13144000000,500,원(KRW),054-472-6138,경북 구미시 구포동 637 ,1331,,
104830,원익머트리얼즈,32001,기초 화학물질 제조업,12608000,6304000000,500,원(KRW),043-210-4600,충청북도 청주시 청원구 오창읍 양청3길 30 -,1331,,
14190,원익큐브,74607,기타 전문 도매업,35399906,17699953000,500,원(KRW),02-530-8800,경기도 성남시 분당구  판교로255번길 20 원익빌딩,1331,,
30530,원익홀딩스,116409,기타 금융업,77237981,38618990500,500,원(KRW),031-659-2389,경기도 평택시 칠괴길 78-40 78-40, Chilgoe-gil, Pyeongtaek-si,
